,created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media,preprocessed_created_at,preprocessed_data,emoji_list,emoticon_list
225,2021-05-09T23:58:19+00:00,1391543084299784200,1391493904936181761,"@AyGreciaa Colombia needs help🆘🆘🆘
 #comisioninteramericanadederechoshumanos #EuropeanCourtofhumanrights #amnistiainternacional #civilrightsdefenders #humanrightswithoutfrontiers #physiciansforhumanrights #globalrights #humanrights #SOS #Colombia #soscolombia #Colombiaalertaroja",en,False,False,0,0,0,0,,,,764233474790330368,solomiroporno,Una coquetería Insasiable,False,1.3914939049361818e+18,1.1510061526809764e+18,"#comisioninteramericanadederechoshumanos , #EuropeanCourtofhumanrights , #amnistiainternacional , #civilrightsdefenders , #humanrightswithoutfrontiers , #physiciansforhumanrights , #globalrights , #humanrights , #SOS , #Colombia , #soscolombia , #Colombiaalertaroja",AyGreciaa,,[],2021-05-09,"['colombia', 'need', 'help', 'comisioninteramericanadederechoshumanos', 'europeancourtofhumanrights', 'amnistiainternacional', 'civilrightsdefenders', 'humanrightswithoutfrontiers', 'physiciansforhumanrights', 'globalrights', 'humanrights', 'so is', 'colombia', 'soscolombia', 'colombiaalertaroja']",['🆘🆘🆘'],[]
226,2021-05-09T23:57:47+00:00,1391542951772368899,1391495479431770113,"@DebRyanShow Colombia needs help🆘🆘🆘
 #comisioninteramericanadederechoshumanos #EuropeanCourtofhumanrights #amnistiainternacional #civilrightsdefenders #humanrightswithoutfrontiers #physiciansforhumanrights #globalrights #humanrights #SOS #Colombia #soscolombia #Colombiaalertaroja",en,False,False,0,0,0,0,,,,764233474790330368,solomiroporno,Una coquetería Insasiable,False,1.39149547943177e+18,318319280.0,"#comisioninteramericanadederechoshumanos , #EuropeanCourtofhumanrights , #amnistiainternacional , #civilrightsdefenders , #humanrightswithoutfrontiers , #physiciansforhumanrights , #globalrights , #humanrights , #SOS , #Colombia , #soscolombia , #Colombiaalertaroja",DebRyanShow,,[],2021-05-09,"['colombia', 'need', 'help', 'comisioninteramericanadederechoshumanos', 'europeancourtofhumanrights', 'amnistiainternacional', 'civilrightsdefenders', 'humanrightswithoutfrontiers', 'physiciansforhumanrights', 'globalrights', 'humanrights', 'so is', 'colombia', 'soscolombia', 'colombiaalertaroja']",['🆘🆘🆘'],[]
227,2021-05-09T23:46:47+00:00,1391540181514297347,1391540181514297347,"From Cartagena we revive the image of Lucas with art, he still lives in our hearts! 😞💪🖤🇦🇲
#ResisteColombia
#ColombiaAlertaRoja
#NosEstanAsesinando
#NosQuierenCallar https://t.co/5HK8GjBnVG",en,False,False,0,1,0,0,,,,1390084777949241345,JottaTb,JottaT¥3,False,,,"#ResisteColombia , #ColombiaAlertaRoja , #NosEstanAsesinando , #NosQuierenCallar",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1391537003079077888/pu/img/PTO7rnGvhWmRBzK5.jpg"", ""type"": ""photo""}]",2021-05-09,"['cartagena', 'revive', 'image', 'lucas', 'art', 'still', 'life', 'heart', 'resistecolombia', 'colombiaalertaroja', 'nosestanasesinando', 'nosquierencallar']",['😞💪🖤🇦🇲'],[]
228,2021-05-09T23:31:35+00:00,1391536357886074887,1391536357886074887,"The situation that our indigenous minga is going through is serious.
💔
#ColombiaSOS
#AguanteColombia
#ResisteColombia
#ColombiaAlertaRoja
#NosEstanAsesinando
#NosQuierenCallar https://t.co/3LScU6PiYB",en,False,False,0,2,0,0,,,,1390084777949241345,JottaTb,JottaT¥3,False,,,"#ColombiaSOS , #AguanteColombia , #ResisteColombia , #ColombiaAlertaRoja , #NosEstanAsesinando , #NosQuierenCallar",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1391533911981842432/pu/img/UOJet1BdFPUWAKQT.jpg"", ""type"": ""photo""}]",2021-05-09,"['situation', 'indigenous', 'minga', 'go', 'serious', 'colombiasos', 'aguantecolombia', 'resistecolombia', 'colombiaalertaroja', 'nosestanasesinando', 'nosquierencallar']",['💔'],[]
229,2021-05-09T23:31:10+00:00,1391536251983912962,1391536251983912962,"#CaliEnPeligro #CaliResiste #ColombiaCensurada #ColombiaAlertaRoja #SOSColombiaDDHH
They are killing us in Colombia. The paramilitaries are back in Colombia and they are allowed to kill in the streets by the government.",en,False,False,1,0,0,0,,,,1196257113686888448,acomoladocena,ACAB,False,,,"#CaliEnPeligro , #CaliResiste , #ColombiaCensurada , #ColombiaAlertaRoja , #SOSColombiaDDHH",,,[],2021-05-09,"['calienpeligro', 'caliresiste', 'colombiacensurada', 'colombiaalertaroja', 'soscolombiaddhh', 'kill', 'u', 'colombia', 'paramilitary', 'back', 'colombia', 'allow', 'kill', 'street', 'government']",[],[]
230,2021-05-09T23:26:54+00:00,1391535179022356486,1391098758822252544,"@ThisUserIsAngry I know this is not a political account but I need you'all to help me to spread this message. In Colombia police is killing us. We had been eleven days in pacific protest and the public forces are  shooting civilians.

#SOSColmbia 
#ColombiaAlertaRoja 

Thanks for reading this.",en,False,False,0,3,0,0,,,,813436808067481600,KarenMRestrepo,ҩ —Pᴀɴᴅᴏʀᴀ｡,False,1.3910987588222523e+18,1.096426719756632e+18,"#SOSColmbia , #ColombiaAlertaRoja",ThisUserIsAngry,,[],2021-05-09,"['know', 'political', 'account', 'need', 'youall', 'help', 'spread', 'message', 'colombia', 'police', 'kill', 'u', 'eleven', 'day', 'pacific', 'protest', 'public', 'force', 'shoot', 'civilian', 'soscolmbia', 'colombiaalertaroja', 'thanks', 'reading']",[],[]
231,2021-05-09T23:04:02+00:00,1391529421723602945,1391529421723602945,#ColombiaAlertaRoja #IndigenousPeoples attacked by armed individuals and supported by the policy in #calicolombia,en,False,False,0,0,0,0,1.3915100726527017e+18,,,2555655660,OmaBoca,Omaira Bolaños,False,,,"#ColombiaAlertaRoja , #IndigenousPeoples , #calicolombia",,,[],2021-05-09,"['colombiaalertaroja', 'indigenouspeoples', 'attack', 'arm', 'individual', 'support', 'policy', 'calicolombia']",[],[]
232,2021-05-09T22:55:16+00:00,1391527217340030978,1391527217340030978,"Full support and respect to all Colombian Comrades who are risking their lives in the streets right now in the name of Freedom. You are not alone.

#ACAB 
#Anarchy
#Colombia 
#OpColombia 
#ColombiaAlertaRoja 
#ColombiaResistencia 
#ColombiaEnDictadura https://t.co/PqHdG5D7dF",en,False,False,2,3,0,0,1.3914952520542495e+18,,,29515069,GuignolsBand,Guignol's Band,False,,,"#ACAB , #Anarchy , #Colombia , #OpColombia , #ColombiaAlertaRoja , #ColombiaResistencia , #ColombiaEnDictadura",,,"[{""url"": ""https://pbs.twimg.com/media/E0-xYexWEAEodcB.png"", ""type"": ""photo""}]",2021-05-09,"['full', 'support', 'respect', 'colombian', 'comrade', 'risk', 'life', 'street', 'right', 'name', 'freedom', 'alone', 'acab', 'anarchy', 'colombia', 'opcolombia', 'colombiaalertaroja', 'colombiaresistencia', 'colombiaendictadura']",[],[]
233,2021-05-09T22:41:01+00:00,1391523630337691649,1391523630337691649,"Armed civilians protected by the National Police attacked the Indigenous Minga today in #SOSCali  after Alvaro Uribe accused the ELN of infiltrating the protests using a CRIC flag. He never apologised, just deleted the tweet.  #ColombiaSOSDDHH #ColombiaAlertaRoja",en,False,False,66,71,9,3,1.3915226114782863e+18,,,3044764241,AdrianaRudling,Adriana Rudling,False,,,"#SOSCali , #ColombiaSOSDDHH , #ColombiaAlertaRoja",,,[],2021-05-09,"['arm', 'civilian', 'protect', 'national', 'police', 'attack', 'indigenous', 'minga', 'today', 'soscali', 'alvaro', 'uribe', 'accuse', 'eln', 'infiltrate', 'protest', 'use', 'cric', 'flag', 'never', 'apologise', 'delete', 'tweet', 'colombiasosddhh', 'colombiaalertaroja']",[],[]
234,2021-05-09T22:39:40+00:00,1391523289705627650,1391523289705627650,Colombia is censored 🤬. We really need help!!!! Please Rt to let the world know about it #SOSColombia #NosEstanMasacrando #SOSColombiaNosEstanMatando #SOSCALICOLOMBIA #ONU #Colombia #CensuraColombia #CaliEnPeligro #ColombiaAlertaRoja @ONUHumanRights @ONU_derechos,en,False,False,0,0,0,0,,,,882359849870340097,sweetheart9919,Colombian dreamer,False,,,"#SOSColombia , #NosEstanMasacrando , #SOSColombiaNosEstanMatando , #SOSCALICOLOMBIA , #ONU , #Colombia , #CensuraColombia , #CaliEnPeligro , #ColombiaAlertaRoja","ONUHumanRights , ONU_derechos",,[],2021-05-09,"['colombia', 'censor', 'really', 'need', 'help', 'please', 'rt', 'let', 'world', 'know', 'soscolombia', 'nosestanmasacrando', 'soscolombianosestanmatando', 'soscalicolombia', 'onu', 'colombia', 'censuracolombia', 'calienpeligro', 'colombiaalertaroja']",['🤬'],[]
235,2021-05-09T22:21:36+00:00,1391518743398920198,1391514400700383236,"@derpoltergeist Thank you, that is very accurate. #Colombia #ColombiaAlertaRoja #CaliSOS https://t.co/r0msiZoVrk",en,False,False,4,4,0,0,,,,149981613,ColombiaMuisca,1raLineaPedagógicaInternacional,False,1.3915144167477903e+18,13599732.0,"#Colombia , #ColombiaAlertaRoja , #CaliSOS",derpoltergeist,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1391518692534591488/pu/img/Dyez0ObaYyNGTqy8.jpg"", ""type"": ""photo""}]",2021-05-09,"['thank', 'accurate', 'colombia', 'colombiaalertaroja', 'calisos']",[],[]
236,2021-05-09T22:16:44+00:00,1391517518062256131,1391517518062256131,Difundan #ColombiaAlertaRoja #SOSColmbia  https://t.co/G381ONZWQW,en,False,False,0,0,0,0,,,,1119469133718966272,X8mogo,Xiany 8mogo,False,,,"#ColombiaAlertaRoja , #SOSColmbia",,https://t.co/G381ONZWQW,[],2021-05-09,"['difundan', 'colombiaalertaroja', 'soscolmbia']",[],[]
237,2021-05-09T21:49:11+00:00,1391510586647777284,1391510586647777284,Translation: let’s kill these protesters  because “ they need to learn to respect the police “ they aren’t doing anything for you to shoot at them #ColombiaSOS #ColombiaAlertaRoja #ElMundoConColombia #ColombianLivesMatter https://t.co/lE8KlKAjH5,en,False,False,0,1,0,0,,,,1390372728499326982,KingKlyde1,King Klyde,False,,,"#ColombiaSOS , #ColombiaAlertaRoja , #ElMundoConColombia , #ColombianLivesMatter",,,"[{""url"": ""https://pbs.twimg.com/media/E0-jgPIWUAMvOcI.jpg"", ""type"": ""photo""}]",2021-05-09,"['translation', 'let us', 'kill', 'protester', 'need', 'learn', 'respect', 'police', 'are not', 'anything', 'shoot', 'colombiasos', 'colombiaalertaroja', 'elmundoconcolombia', 'colombianlivesmatter']",[],[]
238,2021-05-09T21:48:09+00:00,1391510325548273664,1391472877027962887,@SARGENTOCHALA @hrw @RepMcGovern @UN @AOC Please help!! @IvanDuque and  @PoliciaColombia is killing protesters!! #SOSColombia #IvanDuqueAsesino #ColombiaAlertaRoja #ColombiaEnDictadura,en,False,False,0,0,0,0,,,,1389411381523501059,ElVerdaderoPat2,El Verdadero Patriota,False,1.391472877027963e+18,1.191122229570003e+18,"#SOSColombia , #IvanDuqueAsesino , #ColombiaAlertaRoja , #ColombiaEnDictadura","SARGENTOCHALA , hrw , RepMcGovern , UN , AOC , IvanDuque , PoliciaColombia",,[],2021-05-09,"['please', 'help', 'kill', 'protester', 'soscolombia', 'ivanduqueasesino', 'colombiaalertaroja', 'colombiaendictadura']",[],[]
239,2021-05-09T21:40:37+00:00,1391508428892278784,1391508428892278784,"🇺🇸🤝🇨🇴 I stand with Colombia 
#ColombiaAlertaRoja",en,False,False,4,5,0,1,1.3904774569188598e+18,,,1270357296573485056,dutchessprim,DutchessPrim,False,,,#ColombiaAlertaRoja,,,[],2021-05-09,"['stand', 'colombia', 'colombiaalertaroja']",['🇺🇸🤝🇨🇴'],[]
240,2021-05-09T21:34:14+00:00,1391506824348672002,1278353475584352256,"@twhiddleston @SongweVera @ONECampaign Ya supiste que esta pasando en Colombia?

Did you already know what is happening in Colombia? Colombia needs help
#soscolombia
#ColombiaAlertaRoja
#ParoNacional
#duqueparelamasacre
#DuqueRenuncie
#NosEstánMatando
#HumanRightsDefenders
#humanrightswhithoutfrontiers",en,False,False,0,0,0,0,,,,1364107988621926400,Mia08323190,Mia,False,1.2783564597854577e+18,391037985.0,"#soscolombia , #ColombiaAlertaRoja , #ParoNacional , #duqueparelamasacre , #DuqueRenuncie , #NosEstánMatando , #HumanRightsDefenders , #humanrightswhithoutfrontiers","twhiddleston , SongweVera , ONECampaign",,[],2021-05-09,"['ya', 'supiste', 'que', 'esta', 'pasando', 'en', 'colombia', 'already', 'know', 'happen', 'colombia', 'colombia', 'need', 'help', 'soscolombia', 'colombiaalertaroja', 'paronacional', 'duqueparelamasacre', 'duquerenuncie', 'nosestánmatando', 'humanrightsdefenders', 'humanrightswhithoutfrontiers']",[],[]
241,2021-05-09T21:34:02+00:00,1391506774705020929,1391246575716892674,"@JesseCox 😢😂😭✊😰😮

Welp, given my country's current affairs, that's not a surprise #ColombiaAlertaRoja",en,False,False,0,1,0,0,,,,548823215,TatianaB94,Una china por ahí,False,1.3912465757168927e+18,55793637.0,#ColombiaAlertaRoja,JesseCox,,[],2021-05-09,"['welp', 'give', 'country', 'current', 'affair', 'that is', 'surprise', 'colombiaalertaroja']",['😢😂😭✊😰😮'],[]
242,2021-05-09T21:33:16+00:00,1391506580135415810,1391506580135415810,War tanks checking on neighborhoods #ColombiaSOS #DuqueChao #ColombiaResiste #Colombia #ColombiaAlertaRoja https://t.co/1HQDZjKsDG,en,False,False,2,3,0,1,,,,30739706,CONSMO683,La Paisita,False,,,"#ColombiaSOS , #DuqueChao , #ColombiaResiste , #Colombia , #ColombiaAlertaRoja",,https://t.co/1HQDZjKsDG,[],2021-05-09,"['war', 'tank', 'check', 'neighborhood', 'colombiasos', 'duquechao', 'colombiaresiste', 'colombia', 'colombiaalertaroja']",[],[]
243,2021-05-09T21:32:01+00:00,1391506267965853697,1391377414534492161,"@Marvel Ya supiste que esta pasando en Colombia?

Did you already know what is happening in Colombia? Colombia needs help
#comisioninteramericanadederechoshumanos
#EuropeanCourtofHumanRights
#amnistiainternacional
#civilrightsdefenders
#soscolombia
#ColombiaAlertaRoja",en,False,False,0,0,0,0,,,,1364107988621926400,Mia08323190,Mia,False,1.3913774145344922e+18,15687962.0,"#comisioninteramericanadederechoshumanos , #EuropeanCourtofHumanRights , #amnistiainternacional , #civilrightsdefenders , #soscolombia , #ColombiaAlertaRoja",Marvel,,[],2021-05-09,"['ya', 'supiste', 'que', 'esta', 'pasando', 'en', 'colombia', 'already', 'know', 'happen', 'colombia', 'colombia', 'need', 'help', 'comisioninteramericanadederechoshumanos', 'europeancourtofhumanrights', 'amnistiainternacional', 'civilrightsdefenders', 'soscolombia', 'colombiaalertaroja']",[],[]
244,2021-05-09T21:27:53+00:00,1391505226155319297,1391505226155319297,DIFUNDANNNNNNN #ColombiaAlertaRoja #DuqueAsesino #DuqueRenuncie https://t.co/07nHiHQOkJ,en,False,False,0,3,0,0,,,,1230354497077202944,SM20129396,•AR•🇨🇴TODOS SOMOS COLOMBIA🇨🇴,False,,,"#ColombiaAlertaRoja , #DuqueAsesino , #DuqueRenuncie",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1391505004645785604/pu/img/gWdZfo7_fCSBUXXC.jpg"", ""type"": ""photo""}]",2021-05-09,"['difundannn', 'colombiaalertaroja', 'duqueasesino', 'duquerenuncie']",[],[]
245,2021-05-09T21:03:43+00:00,1391499145299603458,1391499145299603458,Caracol and RCN with geofencing restrictions... so no news from Colombia for the rest of us ... tamam!!!! #ColombiaAlertaRoja,en,False,False,1,0,0,0,,,,284851206,MrsKallashiNYC,MrsK 🔮- ToDo BiEn PRiNcEsA 👸🏻,False,,,#ColombiaAlertaRoja,,,[],2021-05-09,"['caracol', 'rcn', 'geofencing', 'restriction', 'news', 'colombia', 'rest', 'u', 'tamam', 'colombiaalertaroja']",[],[]
246,2021-05-09T20:54:33+00:00,1391496839027851265,1391496839027851265,The EP with Sabez is delayed...prayers up for Sabez! 🙏#ColombiaAlertaRoja,en,False,False,0,0,1,0,,,,1308239469384876033,JayBeeBeats1,JayBeeBeats,False,,,#ColombiaAlertaRoja,,,[],2021-05-09,"['ep', 'sabez', 'delayedprayers', 'sabez', 'colombiaalertaroja']",['🙏'],[]
247,2021-05-09T20:22:42+00:00,1391488822291181574,1391488822291181574,"DIFUNDAN❗❗ 
#CensuraColombia
#SOSColombia #SOSColombiaDDHH #SOSColombiaNosEstanMatando #ColombiaAlertaRoja #ColombiaSOSDDHH #ParoNacionalColombia #ParoNacional8M
#CaliEnPeligro
#CaliEnAlertaRoja
#SOSCaliDDHH
#CALIESTACENSURADO",en,False,False,1,0,0,0,1.391310073754964e+18,,,1374402703976108049,LeydiGa02082978,Leydi Garcia,False,,,"#CensuraColombia , #SOSColombia , #SOSColombiaDDHH , #SOSColombiaNosEstanMatando , #ColombiaAlertaRoja , #ColombiaSOSDDHH , #ParoNacionalColombia , #ParoNacional8M , #CaliEnPeligro , #CaliEnAlertaRoja , #SOSCaliDDHH , #CALIESTACENSURADO",,,[],2021-05-09,"['difundan', 'censuracolombia', 'soscolombia', 'soscolombiaddhh', 'soscolombianosestanmatando', 'colombiaalertaroja', 'colombiasosddhh', 'paronacionalcolombia', 'paronacional', 'calienpeligro', 'calienalertaroja', 'soscaliddhh', 'caliestacensurado']",['❗❗'],[]
248,2021-05-09T18:55:37+00:00,1391466908776636423,1391466908776636423,"""Pa' la casa o los matamos"" (go home o we'll kill you"" because those ""vandals"" are causing so much chaos in that area #ColombiaSOS #ColombiaAlertaRoja  #Colombia #NoMasAbusoPolicial #DuqueChao https://t.co/wa49xYIAwj",en,False,False,0,0,0,0,,,,30739706,CONSMO683,La Paisita,False,,,"#ColombiaSOS , #ColombiaAlertaRoja , #Colombia , #NoMasAbusoPolicial , #DuqueChao",,https://t.co/wa49xYIAwj,[],2021-05-09,"['pa', 'la', 'casa', 'los', 'matamos', 'go', 'home', 'well', 'kill', 'vandal', 'cause', 'much', 'chaos', 'area', 'colombiasos', 'colombiaalertaroja', 'colombia', 'nomasabusopolicial', 'duquechao']",[],[]
249,2021-05-09T18:27:47+00:00,1391459901239533569,1391459901239533569,"#BREAKING: Another Video of Police Shooting.

Use hashtag
#InternationalLeakswithColombia

#elmundoconcolombia #comisioninteramericanadederech
#SOSColmbia
#civilrightsdefenders #globalrights #SOS #Colombia  #ColombiaAlertaRoja #ParoNacional #UribeDioLaOrden #DuquePareLaMasacre https://t.co/pTVM89jGnQ",en,False,False,1,0,0,0,,,,1361768369100181506,Internl_Leaks,International Leaks,False,,,"#BREAKING , #InternationalLeakswithColombia , #elmundoconcolombia , #comisioninteramericanadederech , #SOSColmbia , #civilrightsdefenders , #globalrights , #SOS , #Colombia , #ColombiaAlertaRoja , #ParoNacional , #UribeDioLaOrden , #DuquePareLaMasacre",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1391459512712777729/pu/img/Ux3YPY_CCsPIgO5Q.jpg"", ""type"": ""photo""}]",2021-05-09,"['break', 'another', 'video', 'police', 'shoot', 'use', 'hashtag', 'internationalleakswithcolombia', 'elmundoconcolombia', 'comisioninteramericanadederech', 'soscolmbia', 'civilrightsdefenders', 'globalrights', 'so is', 'colombia', 'colombiaalertaroja', 'paronacional', 'uribediolaorden', 'duqueparelamasacre']",[],[]
250,2021-05-09T17:45:44+00:00,1391449319924924420,1391449319924924420,"#BREAKING: Police are detaining Civilians.

Use hashtag
👇
#InternationalleakswithColombia

#CensuraColombia
#SOSColombiaDDHH #SOSColombiaNosEstanMatando 
#ColombiaAlertaRoja
#SOSCali
#CensuraColombia
#SOSColombiaDDHH #SOSColombiaNosEstanMatando 
#ColombiaAlertaRoja
#SOSColombia https://t.co/2JrZZ2l8SH",en,False,False,0,1,0,0,,,,1361768369100181506,Internl_Leaks,International Leaks,False,,,"#BREAKING , #InternationalleakswithColombia , #CensuraColombia , #SOSColombiaDDHH , #SOSColombiaNosEstanMatando , #ColombiaAlertaRoja , #SOSCali , #CensuraColombia , #SOSColombiaDDHH , #SOSColombiaNosEstanMatando , #ColombiaAlertaRoja , #SOSColombia",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1391449066047905794/pu/img/zj6ErFt4ZxHoT5pQ.jpg"", ""type"": ""photo""}]",2021-05-09,"['break', 'police', 'detain', 'civilian', 'use', 'hashtag', 'internationalleakswithcolombia', 'censuracolombia', 'soscolombiaddhh', 'soscolombianosestanmatando', 'colombiaalertaroja', 'soscali', 'censuracolombia', 'soscolombiaddhh', 'soscolombianosestanmatando', 'colombiaalertaroja', 'soscolombia']",['👇'],[]
251,2021-05-09T16:49:33+00:00,1391435182981349379,1391435182981349379,"#BREAKING: #Paris, #France with Colombia

Use hashtag
👇
#InternationalleakswithColombia

#CensuraColombia
#SOSColombiaDDHH #SOSColombiaNosEstanMatando 
#ColombiaAlertaRoja
#SOSCali
#CensuraColombia
#SOSColombiaDDHH #SOSColombiaNosEstanMatando 
#ColombiaAlertaRoja
#SOSColombia https://t.co/PPBs1DZDeT",en,False,False,0,0,0,0,,,,1361768369100181506,Internl_Leaks,International Leaks,False,,,"#BREAKING , #Paris , #France , #InternationalleakswithColombia , #CensuraColombia , #SOSColombiaDDHH , #SOSColombiaNosEstanMatando , #ColombiaAlertaRoja , #SOSCali , #CensuraColombia , #SOSColombiaDDHH , #SOSColombiaNosEstanMatando , #ColombiaAlertaRoja , #SOSColombia",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1391435142430814210/pu/img/dfrzfj7TODkke4IX.jpg"", ""type"": ""photo""}]",2021-05-09,"['break', 'paris', 'france', 'colombia', 'use', 'hashtag', 'internationalleakswithcolombia', 'censuracolombia', 'soscolombiaddhh', 'soscolombianosestanmatando', 'colombiaalertaroja', 'soscali', 'censuracolombia', 'soscolombiaddhh', 'soscolombianosestanmatando', 'colombiaalertaroja', 'soscolombia']",['👇'],[]
